tile,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
GH0069868,10646,2,v2.0.0,,,0.630252101,0.1115,10.4125,0.094972008,0.037448182,GH,2021,3,train,3cl/v2-0-0/labels/GH0069868_10646_2021-03.tif,3cl/v2-0-0/images/GH0069868_2021-03.tif
GH0131574,10647,2,v2.0.0,,,0.630252101,0.2965,9.9225,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0131574_10647_2020-07.tif,3cl/v2-0-0/images/GH0131574_2020-07.tif
GH0156789,10648,2,v2.0.0,,,0.630252101,-1.0735,9.7175,0,0,GH,2022,3,train,3cl/v2-0-0/labels/GH0156789_10648_2022-04.tif,3cl/v2-0-0/images/GH0156789_2022-04.tif
GH0203663,10650,2,v2.0.0,,,0.811740891,-0.2485,9.3425,0.599184817,0.397042411,GH,2021,3,train,3cl/v2-0-0/labels/GH0203663_10650_2021-04.tif,3cl/v2-0-0/images/GH0203663_2021-04.tif
GH0315327,10653,2,v2.0.0,,,0.811740891,-0.0285,8.4525,0.580336689,0.720802774,GH,2020,3,train,3cl/v2-0-0/labels/GH0315327_10653_2020-02.tif,3cl/v2-0-0/images/GH0315327_2020-02.tif
GH0346019,10654,2,v2.0.0,,,0.835616438,0.0965,8.2125,0.484200461,0.103595344,GH,2021,3,train,3cl/v2-0-0/labels/GH0346019_10654_2021-12.tif,3cl/v2-0-0/images/GH0346019_2021-12.tif
GH0348480,10656,2,v2.0.0,,,0.835616438,0.0015,8.1925,0.6084381,0.509646046,GH,2020,3,train,3cl/v2-0-0/labels/GH0348480_10656_2020-02.tif,3cl/v2-0-0/images/GH0348480_2020-02.tif
GH0481213,10657,2,v2.0.0,,,0.811740891,-1.0135,7.2225,0.656200188,0.543307557,GH,2018,3,validate,3cl/v2-0-0/labels/GH0481213_10657_2018-02.tif,3cl/v2-0-0/images/GH0481213_2018-02.tif
GH0707344,10660,2,v2.0.0,,,0.835616438,-0.1135,5.7875,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0707344_10660_2020-12.tif,3cl/v2-0-0/images/GH0707344_2020-12.tif
GH0582931,10659,2,v2.0.0,,,0.811740891,0.6815,6.5475,0,0,GH,2017,3,train,3cl/v2-0-0/labels/GH0582931_10659_2017-02.tif,3cl/v2-0-0/images/GH0582931_2017-02.tif
GH0731743,10661,2,v2.0.0,,,0.835616438,-0.5435,5.5925,0.367621588,0.339345504,GH,2022,3,train,3cl/v2-0-0/labels/GH0731743_10661_2022-12.tif,3cl/v2-0-0/images/GH0731743_2022-12.tif
GH0199856,10649,2,v2.0.0,,,0.630252101,0.1965,9.3725,0.250806911,0.849609375,GH,2019,3,train,3cl/v2-0-0/labels/GH0199856_10649_2019-02.tif,3cl/v2-0-0/images/GH0199856_2019-02.tif
GH0163866,11768,2,v2.0.0,,,0.694174757,-0.0385,9.6625,0.518316952,0.299226722,GH,2022,3,train,3cl/v2-0-0/labels/GH0163866_11768_2022-04.tif,3cl/v2-0-0/images/GH0163866_2022-04.tif
GH0189526,11770,2,v2.0.0,,,0.630252101,-0.3535,9.4525,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0189526_11770_2020-02.tif,3cl/v2-0-0/images/GH0189526_2020-02.tif
GH0203698,11771,2,v2.0.0,,,0.630252101,-0.0735,9.3425,0,0,GH,2019,3,train,3cl/v2-0-0/labels/GH0203698_11771_2019-02.tif,3cl/v2-0-0/images/GH0203698_2019-02.tif
GH0187553,11769,2,v2.0.0,1,0,0.694174757,-1.0035,9.4675,0.857411045,0.866868622,GH,2020,3,train,3cl/v2-0-0/labels/GH0187553_11769_2020-02.tif,3cl/v2-0-0/images/GH0187553_2020-02.tif
GH0052575,11763,2,v2.0.0,,,0.768722467,-1.9285,10.5525,0.621762284,0.521225287,GH,2019,3,train,3cl/v2-0-0/labels/GH0052575_11763_2019-02.tif,3cl/v2-0-0/images/GH0052575_2019-02.tif
GH0161732,11766,2,v2.0.0,,,0.694174757,-1.3735,9.6775,1.290633657,0.314253827,GH,2018,3,train,3cl/v2-0-0/labels/GH0161732_11766_2018-02.tif,3cl/v2-0-0/images/GH0161732_2018-02.tif
GH0127015,11765,2,v2.0.0,,,0.768722467,-0.5635,9.9575,0.762786084,0.563396843,GH,2017,3,train,3cl/v2-0-0/labels/GH0127015_11765_2017-02.tif,3cl/v2-0-0/images/GH0127015_2017-02.tif
GH0242609,11773,2,v2.0.0,,,0.694174757,-2.4885,9.0375,0,0,GH,2019,3,train,3cl/v2-0-0/labels/GH0242609_11773_2019-02.tif,3cl/v2-0-0/images/GH0242609_2019-02.tif
GH0299334,11775,2,v2.0.0,,,0.694174757,-1.5885,8.5775,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0299334_11775_2020-02.tif,3cl/v2-0-0/images/GH0299334_2020-02.tif
GH0338493,11776,2,v2.0.0,,,0.694174757,0.1315,8.2725,0.687844347,0.207250478,GH,2020,3,train,3cl/v2-0-0/labels/GH0338493_11776_2020-02.tif,3cl/v2-0-0/images/GH0338493_2020-02.tif
GH0348456,11777,2,v2.0.0,,,0.694174757,-0.1185,8.1925,0.916337703,0.291254783,GH,2022,3,validate,3cl/v2-0-0/labels/GH0348456_11777_2022-12.tif,3cl/v2-0-0/images/GH0348456_2022-12.tif
GH0294693,11774,2,v2.0.0,,,0.768722467,-0.5035,8.6175,0.263380908,0.021045918,GH,2018,3,train,3cl/v2-0-0/labels/GH0294693_11774_2018-02.tif,3cl/v2-0-0/images/GH0294693_2018-02.tif
GH0423417,11779,2,v2.0.0,,,0.768722467,-0.9635,7.6325,1.195673311,0.308812978,GH,2020,3,train,3cl/v2-0-0/labels/GH0423417_11779_2020-12.tif,3cl/v2-0-0/images/GH0423417_2020-12.tif
GH0553168,11780,2,v2.0.0,,,0.768722467,-0.1635,6.7375,0.257486194,0.036531409,GH,2019,3,train,3cl/v2-0-0/labels/GH0553168_11780_2019-08.tif,3cl/v2-0-0/images/GH0553168_2019-08.tif
GH0208915,11772,2,v2.0.0,,,0.630252101,-0.0985,9.3025,0.123687242,0.206114477,GH,2017,3,train,3cl/v2-0-0/labels/GH0208915_11772_2017-02.tif,3cl/v2-0-0/images/GH0208915_2017-02.tif
GH0630615,11782,2,v2.0.0,,,0.768722467,0.9865,6.2525,0.546673445,0.135562819,GH,2021,3,train,3cl/v2-0-0/labels/GH0630615_11782_2021-12.tif,3cl/v2-0-0/images/GH0630615_2021-12.tif
GH0741629,11785,2,v2.0.0,,,0.694174757,-0.3885,5.4975,0.411544957,0.181281888,GH,2018,3,train,3cl/v2-0-0/labels/GH0741629_11785_2018-02.tif,3cl/v2-0-0/images/GH0741629_2018-02.tif
GH0727874,11784,2,v2.0.0,,,0.768722467,-0.4535,5.6275,0,0,GH,2021,3,validate,3cl/v2-0-0/labels/GH0727874_11784_2021-12.tif,3cl/v2-0-0/images/GH0727874_2021-12.tif
GH0106043,11764,2,v2.0.0,,,0.630584192,-1.4435,10.1225,2.498381121,0.490652902,GH,2022,3,train,3cl/v2-0-0/labels/GH0106043_11764_2022-04.tif,3cl/v2-0-0/images/GH0106043_2022-04.tif
GH0682519,11783,2,v2.0.0,,,0.630252101,0.3665,5.9425,0.286960744,0.684650032,GH,2017,3,train,3cl/v2-0-0/labels/GH0682519_11783_2017-02.tif,3cl/v2-0-0/images/GH0682519_2017-02.tif
GH0125907,12919,2,v2.0.0,,,0.49137931,0.1265,9.9675,1.793920786,0.308952487,GH,2022,3,train,3cl/v2-0-0/labels/GH0125907_12919_2022-08.tif,3cl/v2-0-0/images/GH0125907_2022-08.tif
GH0144308,12920,2,v2.0.0,,,0.49137931,-1.3085,9.8175,13.14895355,0.380002392,GH,2022,3,train,3cl/v2-0-0/labels/GH0144308_12920_2022-04.tif,3cl/v2-0-0/images/GH0144308_2022-04.tif
GH0180347,12922,2,v2.0.0,,,0.49137931,-1.0035,9.5275,0,0,GH,2021,3,train,3cl/v2-0-0/labels/GH0180347_12922_2021-04.tif,3cl/v2-0-0/images/GH0180347_2021-04.tif
GH0217829,12924,2,v2.0.0,,,0.49137931,-0.2885,9.2325,9.495137106,0.687021684,GH,2020,3,train,3cl/v2-0-0/labels/GH0217829_12924_2020-02.tif,3cl/v2-0-0/images/GH0217829_2020-02.tif
GH0319083,12927,2,v2.0.0,,,0.49137931,-0.3385,8.4225,4.135898277,0.269411671,GH,2019,3,train,3cl/v2-0-0/labels/GH0319083_12927_2019-02.tif,3cl/v2-0-0/images/GH0319083_2019-02.tif
GH0421996,12929,2,v2.0.0,,,0.49137931,-1.0885,7.6425,3.859043049,0.436623087,GH,2019,3,validate,3cl/v2-0-0/labels/GH0421996_12929_2019-02.tif,3cl/v2-0-0/images/GH0421996_2019-02.tif
GH0632137,12931,2,v2.0.0,,,0.49137931,0.1965,6.2425,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0632137_12931_2020-02.tif,3cl/v2-0-0/images/GH0632137_2020-02.tif
GH0711106,12932,2,v2.0.0,,,0.49137931,-0.4035,5.7625,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0711106_12932_2020-02.tif,3cl/v2-0-0/images/GH0711106_2020-02.tif
GH0204220,12923,2,v2.0.0,1,0,0.691747573,-0.7135,9.3375,0.731125611,0.209960938,GH,2022,3,train,3cl/v2-0-0/labels/GH0204220_12923_2022-04.tif,3cl/v2-0-0/images/GH0204220_2022-04.tif
GH0012952,13345,2,v2.0.0,,,0.835616438,-2.0585,10.8975,0.848030749,0.932358099,GH,2020,3,train,3cl/v2-0-0/labels/GH0012952_13345_2020-02.tif,3cl/v2-0-0/images/GH0012952_2020-02.tif
GH0172996,13346,2,v2.0.0,,,0.835616438,-1.3635,9.5875,1.932158887,0.922034439,GH,2022,3,train,3cl/v2-0-0/labels/GH0172996_13346_2022-04.tif,3cl/v2-0-0/images/GH0172996_2022-04.tif
GH0576157,13350,2,v2.0.0,,,0.835616438,-1.5385,6.5875,0.73518832,0.206552934,GH,2021,3,train,3cl/v2-0-0/labels/GH0576157_13350_2021-12.tif,3cl/v2-0-0/images/GH0576157_2021-12.tif
GH0008980,13968,2,v2.0.0,,,0.804347826,-2.3535,10.9325,2.586946924,0.655711894,GH,2019,3,train,3cl/v2-0-0/labels/GH0008980_13968_2019-02.tif,3cl/v2-0-0/images/GH0008980_2019-02.tif
GH0172451,13973,2,v2.0.0,,,0.804347826,-0.9385,9.5925,2.241252932,0.479312819,GH,2021,3,train,3cl/v2-0-0/labels/GH0172451_13973_2021-04.tif,3cl/v2-0-0/images/GH0172451_2021-04.tif
GH0213863,13976,2,v2.0.0,,,0.804347826,-1.0935,9.2625,0,0,GH,2019,3,train,3cl/v2-0-0/labels/GH0213863_13976_2019-02.tif,3cl/v2-0-0/images/GH0213863_2019-02.tif
GH0212058,13975,2,v2.0.0,,,0.630584192,-0.5735,9.2775,1.394422453,0.463448661,GH,2019,3,train,3cl/v2-0-0/labels/GH0212058_13975_2019-02.tif,3cl/v2-0-0/images/GH0212058_2019-02.tif
GH0236555,13978,2,v2.0.0,,,0.630584192,-0.4485,9.0875,0,0,GH,2022,3,train,3cl/v2-0-0/labels/GH0236555_13978_2022-04.tif,3cl/v2-0-0/images/GH0236555_2022-04.tif
GH0288083,13980,2,v2.0.0,,,0.630584192,-0.4885,8.6725,0.591923355,0.191206952,GH,2018,3,train,3cl/v2-0-0/labels/GH0288083_13980_2018-02.tif,3cl/v2-0-0/images/GH0288083_2018-02.tif
GH0304491,13981,2,v2.0.0,,,0.630584192,-0.4935,8.5375,0.891460537,0.287109375,GH,2020,3,train,3cl/v2-0-0/labels/GH0304491_13981_2020-02.tif,3cl/v2-0-0/images/GH0304491_2020-02.tif
GH0339032,14000,2,v2.0.0,,,0.578703704,-0.3535,8.2675,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0339032_14000_2020-02.tif,3cl/v2-0-0/images/GH0339032_2020-02.tif
GH0473971,14006,2,v2.0.0,,,0.7239819,-1.1685,7.2725,2.19948303,0.552176339,GH,2020,3,validate,3cl/v2-0-0/labels/GH0473971_14006_2020-02.tif,3cl/v2-0-0/images/GH0473971_2020-02.tif
GH0617079,14007,2,v2.0.0,,,0.7239819,-0.0785,6.3325,0.159577931,0.017797353,GH,2018,3,train,3cl/v2-0-0/labels/GH0617079_14007_2018-02.tif,3cl/v2-0-0/images/GH0617079_2018-02.tif
GH0467261,14005,2,v2.0.0,,,0.835616438,-2.0735,7.3175,1.385151222,0.406788106,GH,2020,3,train,3cl/v2-0-0/labels/GH0467261_14005_2020-12.tif,3cl/v2-0-0/images/GH0467261_2020-12.tif
GH0660222,14008,2,v2.0.0,,,0.7239819,0.9115,6.0775,0.600397376,0.138213489,GH,2022,3,train,3cl/v2-0-0/labels/GH0660222_14008_2022-12.tif,3cl/v2-0-0/images/GH0660222_2022-12.tif
GH0316992,13999,2,v2.0.0,,,0.578703704,-1.2485,8.4375,4.411061173,0.626235651,GH,2020,3,train,3cl/v2-0-0/labels/GH0316992_13999_2020-12.tif,3cl/v2-0-0/images/GH0316992_2020-12.tif
GH0217246,14276,2,v2.0.0,,,0.459893048,-0.0235,9.2375,0.486249639,0.07425861,GH,2021,3,train,3cl/v2-0-0/labels/GH0217246_14276_2021-04.tif,3cl/v2-0-0/images/GH0217246_2021-04.tif
GH0231965,15038,2,v2.0.0,,,0.825,-0.7285,9.1225,0,0,GH,2022,3,train,3cl/v2-0-0/labels/GH0231965_15038_2022-04.tif,3cl/v2-0-0/images/GH0231965_2022-04.tif
GH0244282,15039,2,v2.0.0,,,0.825,-0.5585,9.0275,0,0,GH,2018,3,train,3cl/v2-0-0/labels/GH0244282_15039_2018-02.tif,3cl/v2-0-0/images/GH0244282_2018-02.tif
GH0258115,15042,2,v2.0.0,,,0.7239819,-0.6935,8.9175,1.167889968,0.123465402,GH,2018,3,train,3cl/v2-0-0/labels/GH0258115_15042_2018-02.tif,3cl/v2-0-0/images/GH0258115_2018-02.tif
GH0274854,15043,2,v2.0.0,,,0.7239819,-1.1535,8.7825,0.306144803,0.031708386,GH,2018,3,validate,3cl/v2-0-0/labels/GH0274854_15043_2018-02.tif,3cl/v2-0-0/images/GH0274854_2018-02.tif
GH0277190,15044,2,v2.0.0,,,0.7239819,-1.3885,8.7625,0.504696758,0.018853635,GH,2021,3,train,3cl/v2-0-0/labels/GH0277190_15044_2021-12.tif,3cl/v2-0-0/images/GH0277190_2021-12.tif
GH0311459,15045,2,v2.0.0,,,0.7239819,-0.2735,8.4825,1.686260089,0.011599171,GH,2019,3,train,3cl/v2-0-0/labels/GH0311459_15045_2019-02.tif,3cl/v2-0-0/images/GH0311459_2019-02.tif
GH0314099,15046,2,v2.0.0,,,0.7239819,0.2015,8.4625,1.533658143,0.838727679,GH,2020,3,train,3cl/v2-0-0/labels/GH0314099_15046_2020-12.tif,3cl/v2-0-0/images/GH0314099_2020-12.tif
GH0359865,15048,2,v2.0.0,,,0.7239819,-0.6435,8.1025,0,0,GH,2019,3,train,3cl/v2-0-0/labels/GH0359865_15048_2019-02.tif,3cl/v2-0-0/images/GH0359865_2019-02.tif
GH0370499,15049,2,v2.0.0,,,0.7239819,-2.0535,8.0175,48.9499017,0.736288265,GH,2018,3,train,3cl/v2-0-0/labels/GH0370499_15049_2018-02.tif,3cl/v2-0-0/images/GH0370499_2018-02.tif
GH0414617,15050,2,v2.0.0,,,0.7239819,0.2665,7.6975,2.462490155,0.041493941,GH,2019,3,validate,3cl/v2-0-0/labels/GH0414617_15050_2019-02.tif,3cl/v2-0-0/images/GH0414617_2019-02.tif
GH0419684,15051,2,v2.0.0,,,0.7239819,-2.1985,7.6575,1.785118159,0.587173151,GH,2018,3,train,3cl/v2-0-0/labels/GH0419684_15051_2018-02.tif,3cl/v2-0-0/images/GH0419684_2018-02.tif
GH0429505,15052,2,v2.0.0,,,0.7239819,-1.8135,7.5875,0.400477089,0.328125,GH,2021,3,train,3cl/v2-0-0/labels/GH0429505_15052_2021-12.tif,3cl/v2-0-0/images/GH0429505_2021-12.tif
GH0440596,15053,2,v2.0.0,,,0.7239819,-1.4535,7.5075,2.479011502,0.746492347,GH,2020,3,train,3cl/v2-0-0/labels/GH0440596_15053_2020-02.tif,3cl/v2-0-0/images/GH0440596_2020-02.tif
GH0508340,15054,2,v2.0.0,,,0.7239819,0.0365,7.0375,1.055460964,0.442940848,GH,2017,3,train,3cl/v2-0-0/labels/GH0508340_15054_2017-02.tif,3cl/v2-0-0/images/GH0508340_2017-02.tif
GH0638035,15057,2,v2.0.0,,,0.691747573,0.3765,6.2075,0,0,GH,2018,3,train,3cl/v2-0-0/labels/GH0638035_15057_2018-02.tif,3cl/v2-0-0/images/GH0638035_2018-02.tif
GH0583710,15056,2,v2.0.0,0,0,0.7239819,0.6065,6.5425,1.741064545,0.283043686,GH,2018,3,train,3cl/v2-0-0/labels/GH0583710_15056_2018-02.tif,3cl/v2-0-0/images/GH0583710_2018-02.tif
GH0660161,15059,2,v2.0.0,,,0.7239819,0.6065,6.0775,0.482678875,0.190549267,GH,2017,3,train,3cl/v2-0-0/labels/GH0660161_15059_2017-02.tif,3cl/v2-0-0/images/GH0660161_2017-02.tif
GH0649061,15058,2,v2.0.0,,,0.691747573,0.7665,6.1425,0.401528067,0.368562659,GH,2022,3,train,3cl/v2-0-0/labels/GH0649061_15058_2022-12.tif,3cl/v2-0-0/images/GH0649061_2022-12.tif
GH0670983,15060,2,v2.0.0,,,0.7239819,0.2665,6.0125,1.191254118,0.313337054,GH,2018,3,train,3cl/v2-0-0/labels/GH0670983_15060_2018-02.tif,3cl/v2-0-0/images/GH0670983_2018-02.tif
GH0690541,15062,2,v2.0.0,,,0.7239819,-0.0235,5.8925,3.260686585,0.916055485,GH,2018,3,train,3cl/v2-0-0/labels/GH0690541_15062_2018-02.tif,3cl/v2-0-0/images/GH0690541_2018-02.tif
GH0679266,15061,2,v2.0.0,,,0.691747573,0.4565,5.9625,0.23734107,0.757493622,GH,2019,3,train,3cl/v2-0-0/labels/GH0679266_15061_2019-02.tif,3cl/v2-0-0/images/GH0679266_2019-02.tif
GH0319200,15047,2,v2.0.0,,,0.728205128,0.2465,8.4225,0.525178743,0.332928093,GH,2021,3,train,3cl/v2-0-0/labels/GH0319200_15047_2021-12.tif,3cl/v2-0-0/images/GH0319200_2021-12.tif
GH0139875,16007,2,v2.0.0,,,0.578703704,-1.8185,9.8525,1.28346195,0.421954719,GH,2022,3,train,3cl/v2-0-0/labels/GH0139875_16007_2022-12.tif,3cl/v2-0-0/images/GH0139875_2022-12.tif
GH0178021,16011,2,v2.0.0,0,0,0.578703704,-0.7385,9.5475,0,0,GH,2021,3,train,3cl/v2-0-0/labels/GH0178021_16011_2021-04.tif,3cl/v2-0-0/images/GH0178021_2021-04.tif
GH0224404,16013,2,v2.0.0,,,0.578703704,0.3315,9.1825,1.158019456,0.39716199,GH,2022,3,train,3cl/v2-0-0/labels/GH0224404_16013_2022-04.tif,3cl/v2-0-0/images/GH0224404_2022-04.tif
GH0267125,16015,2,v2.0.0,,,0.6625,0.3115,8.8475,1.297723928,0.904157366,GH,2018,3,train,3cl/v2-0-0/labels/GH0267125_16015_2018-02.tif,3cl/v2-0-0/images/GH0267125_2018-02.tif
GH0165192,16010,2,v2.0.0,,,0.797029703,0.3565,9.6525,0.998818657,0.230807557,GH,2017,3,train,3cl/v2-0-0/labels/GH0165192_16010_2017-02.tif,3cl/v2-0-0/images/GH0165192_2017-02.tif
GH0287000,16016,2,v2.0.0,,,0.540137615,0.0765,8.6825,1.024691929,0.189233897,GH,2022,3,validate,3cl/v2-0-0/labels/GH0287000_16016_2022-12.tif,3cl/v2-0-0/images/GH0287000_2022-12.tif
GH0333319,16020,2,v2.0.0,0,0,0.540137615,0.0165,8.3125,1.176103473,0.041972258,GH,2020,3,train,3cl/v2-0-0/labels/GH0333319_16020_2020-02.tif,3cl/v2-0-0/images/GH0333319_2020-02.tif
GH0428623,16021,2,v2.0.0,,,0.540137615,-2.7785,7.5925,0,0,GH,2019,3,train,3cl/v2-0-0/labels/GH0428623_16021_2019-02.tif,3cl/v2-0-0/images/GH0428623_2019-02.tif
GH0616402,16022,2,v2.0.0,,,0.540137615,0.6165,6.3375,1.037843616,0.285056601,GH,2021,3,train,3cl/v2-0-0/labels/GH0616402_16022_2021-03.tif,3cl/v2-0-0/images/GH0616402_2021-03.tif
GH0295419,16018,2,v2.0.0,,,0.6625,0.1065,8.6125,1.051964364,0.910913584,GH,2018,3,train,3cl/v2-0-0/labels/GH0295419_16018_2018-02.tif,3cl/v2-0-0/images/GH0295419_2018-02.tif
GH0315367,16019,2,v2.0.0,,,0.797029703,0.1715,8.4525,1.389092387,0.851422991,GH,2020,3,train,3cl/v2-0-0/labels/GH0315367_16019_2020-12.tif,3cl/v2-0-0/images/GH0315367_2020-12.tif
GH0155757,16008,2,v2.0.0,,,0.630252101,-0.0135,9.7275,0,0,GH,2021,3,train,3cl/v2-0-0/labels/GH0155757_16008_2021-04.tif,3cl/v2-0-0/images/GH0155757_2021-04.tif
GH0294856,16017,2,v2.0.0,,,0.768722467,0.3115,8.6175,1.225315336,0.949019452,GH,2019,3,train,3cl/v2-0-0/labels/GH0294856_16017_2019-02.tif,3cl/v2-0-0/images/GH0294856_2019-02.tif
GH0719460,16024,2,v2.0.0,,,0.540137615,-0.4085,5.6975,0.642138627,0.326650191,GH,2019,3,train,3cl/v2-0-0/labels/GH0719460_16024_2019-02.tif,3cl/v2-0-0/images/GH0719460_2019-02.tif
GH0004883,17012,2,v2.0.0,,,0.648044693,-0.6785,10.9725,1.213696663,0.313177615,GH,2018,3,train,3cl/v2-0-0/labels/GH0004883_17012_2018-08.tif,3cl/v2-0-0/images/GH0004883_2018-08.tif
GH0066700,17014,2,v2.0.0,,,0.648044693,-0.8435,10.4375,1.528508449,0.111108897,GH,2019,3,train,3cl/v2-0-0/labels/GH0066700_17014_2019-02.tif,3cl/v2-0-0/images/GH0066700_2019-02.tif
GH0014871,17013,2,v2.0.0,,,0.728205128,-0.9435,10.8825,0.618672615,0.424266582,GH,2019,3,validate,3cl/v2-0-0/labels/GH0014871_17013_2019-02.tif,3cl/v2-0-0/images/GH0014871_2019-02.tif
GH0151548,17018,2,v2.0.0,,,0.648044693,-2.3585,9.7575,2.053195342,0.307896205,GH,2019,3,train,3cl/v2-0-0/labels/GH0151548_17018_2019-02.tif,3cl/v2-0-0/images/GH0151548_2019-02.tif
GH0154870,17019,2,v2.0.0,,,0.648044693,-1.3385,9.7325,4.366275796,0.440947864,GH,2018,3,train,3cl/v2-0-0/labels/GH0154870_17019_2018-02.tif,3cl/v2-0-0/images/GH0154870_2018-02.tif
GH0165595,17020,2,v2.0.0,,,0.648044693,-0.7535,9.6475,1.568530239,0.065648916,GH,2019,3,train,3cl/v2-0-0/labels/GH0165595_17020_2019-02.tif,3cl/v2-0-0/images/GH0165595_2019-02.tif
GH0177905,17021,2,v2.0.0,,,0.648044693,-1.3185,9.5475,3.237157537,0.396145568,GH,2019,3,validate,3cl/v2-0-0/labels/GH0177905_17021_2019-02.tif,3cl/v2-0-0/images/GH0177905_2019-02.tif
GH0179681,17022,2,v2.0.0,0,0,0.648044693,-1.3735,9.5325,0.347990511,0.027523119,GH,2020,3,train,3cl/v2-0-0/labels/GH0179681_17022_2020-02.tif,3cl/v2-0-0/images/GH0179681_2020-02.tif
GH0202742,17024,2,v2.0.0,,,0.648044693,-1.6035,9.3475,0,0,GH,2021,3,train,3cl/v2-0-0/labels/GH0202742_17024_2021-12.tif,3cl/v2-0-0/images/GH0202742_2021-12.tif
GH0073492,17016,2,v2.0.0,,,0.728205128,-0.1935,10.3825,1.080293081,0.535415338,GH,2022,3,train,3cl/v2-0-0/labels/GH0073492_17016_2022-08.tif,3cl/v2-0-0/images/GH0073492_2022-08.tif
GH0205484,17025,2,v2.0.0,,,0.648044693,-0.9135,9.3275,1.245014843,0.074617347,GH,2020,3,train,3cl/v2-0-0/labels/GH0205484_17025_2020-02.tif,3cl/v2-0-0/images/GH0205484_2020-02.tif
GH0253232,17027,2,v2.0.0,,,0.648044693,0.1665,8.9575,1.659539564,0.230966996,GH,2020,3,train,3cl/v2-0-0/labels/GH0253232_17027_2020-02.tif,3cl/v2-0-0/images/GH0253232_2020-02.tif
GH0280416,17029,2,v2.0.0,,,0.694174757,-0.0985,8.7375,0.480643808,0.661730708,GH,2022,3,train,3cl/v2-0-0/labels/GH0280416_17029_2022-12.tif,3cl/v2-0-0/images/GH0280416_2022-12.tif
GH0408547,17031,2,v2.0.0,,,0.694174757,-2.2135,7.7375,0.596346064,0.080337213,GH,2020,3,train,3cl/v2-0-0/labels/GH0408547_17031_2020-12.tif,3cl/v2-0-0/images/GH0408547_2020-12.tif
GH0449300,17032,2,v2.0.0,,,0.694174757,-2.8035,7.4425,0.471133156,0.071448501,GH,2021,3,train,3cl/v2-0-0/labels/GH0449300_17032_2021-12.tif,3cl/v2-0-0/images/GH0449300_2021-12.tif
GH0550003,17033,2,v2.0.0,,,0.694174757,-0.6635,6.7575,0,0,GH,2017,3,train,3cl/v2-0-0/labels/GH0550003_17033_2017-02.tif,3cl/v2-0-0/images/GH0550003_2017-02.tif
GH0574205,17034,2,v2.0.0,,,0.694174757,0.4665,6.6025,0,0,GH,2022,3,train,3cl/v2-0-0/labels/GH0574205_17034_2022-03.tif,3cl/v2-0-0/images/GH0574205_2022-03.tif
GH0605746,17035,2,v2.0.0,,,0.694174757,-0.0735,6.4025,0.185940762,0.159438776,GH,2020,3,train,3cl/v2-0-0/labels/GH0605746_17035_2020-02.tif,3cl/v2-0-0/images/GH0605746_2020-02.tif
GH0648951,17036,2,v2.0.0,,,0.694174757,0.2165,6.1425,0,0,GH,2020,3,train,3cl/v2-0-0/labels/GH0648951_17036_2020-02.tif,3cl/v2-0-0/images/GH0648951_2020-02.tif
GH0319133,17030,2,v2.0.0,,,0.768722467,-0.0885,8.4225,1.273273352,0.920778858,GH,2020,3,validate,3cl/v2-0-0/labels/GH0319133_17030_2020-12.tif,3cl/v2-0-0/images/GH0319133_2020-12.tif
GH0278674,17028,2,v2.0.0,,,0.648044693,0.0815,8.7525,2.411292264,0.930464764,GH,2021,3,validate,3cl/v2-0-0/labels/GH0278674_17028_2021-12.tif,3cl/v2-0-0/images/GH0278674_2021-12.tif
GH0009260,17957,2,v2.0.0,,,0.835616438,-0.9535,10.9325,0,0,GH,2018,3,validate,3cl/v2-0-0/labels/GH0009260_17957_2018-02.tif,3cl/v2-0-0/images/GH0009260_2018-02.tif
GH0012692,17958,2,v2.0.0,,,0.835616438,-0.5435,10.9025,1.613220764,0.107282366,GH,2021,3,validate,3cl/v2-0-0/labels/GH0012692_17958_2021-08.tif,3cl/v2-0-0/images/GH0012692_2021-08.tif
GH0064491,17960,2,v2.0.0,,,0.694174757,-2.8285,10.4525,0.431073865,0.301219707,GH,2019,3,validate,3cl/v2-0-0/labels/GH0064491_17960_2019-02.tif,3cl/v2-0-0/images/GH0064491_2019-02.tif
GH0081628,17962,2,v2.0.0,,,0.835616438,-0.5135,10.3175,0.763674241,0.681999362,GH,2017,3,validate,3cl/v2-0-0/labels/GH0081628_17962_2017-02.tif,3cl/v2-0-0/images/GH0081628_2017-02.tif
GH0185923,17963,2,v2.0.0,,,0.835616438,0.0265,9.4825,0.859043866,0.467992666,GH,2021,3,validate,3cl/v2-0-0/labels/GH0185923_17963_2021-04.tif,3cl/v2-0-0/images/GH0185923_2021-04.tif
GH0075141,17961,2,v2.0.0,,,0.694174757,-1.3335,10.3675,0.530308276,0.744300064,GH,2019,3,validate,3cl/v2-0-0/labels/GH0075141_17961_2019-02.tif,3cl/v2-0-0/images/GH0075141_2019-02.tif
